customer_lifetime_value,income,total_claim_amount
2787.501453,62506,331.2
4845.002948,0,129.165554
5460.315095,45404,266.144648
26511.60445,28773,1099.2
3141.333694,24019,47.22861
2545.056879,0,340.8
8355.958185,23666,499.2
3837.492458,36794,712.8
2534.990075,25163,321.6
5762.472144,66156,345.6
15936.5764,0,364.8
12552.64705,10147,459.276664
2352.3679,0,381.062306
4935.642812,95765,352.089317
5356.137712,60752,414.106436
3740.404374,0,499.2
2489.387507,31058,309.424708
7188.292633,13542,451.2
35022.45478,25270,712.8
2661.729688,24152,345.6
12200.78537,60282,120.083224
29006.67071,40252,499.2
3873.647046,28142,701.708239
2471.528431,95697,114.273025
2688.860687,89771,104.123179
2551.226692,79751,392.235698
4949.525372,0,331.2
6143.898219,45032,36.818178
8837.334639,62277,249.799752
9517.07801,0,417.6
2879.63179,40525,123.790553
2805.098562,26004,336.0
6045.625114,82399,31.668965
5246.278375,28909,456.702735
4772.931526,15323,614.4
3867.965986,79628,470.4
3383.445647,0,698.4
9521.222806,27769,123.15416
7614.669735,16707,1106.913309
11308.47178,0,316.8
3350.687339,94395,582.690575
2683.492593,84895,321.6
42561.63183,66661,571.2
2086.610957,0,446.4
4868.807554,31447,580.8
5021.150845,61987,723.301363
3671.818326,42460,347.47509
5253.487908,12811,720.0
12036.62051,44428,499.2
3508.92537,0,698.4
3818.468252,25221,616.005527
2570.433324,44940,284.492531
2846.171869,39192,352.791394
7292.397562,0,415.986454
10581.275,42513,628.207511
23144.1327,59821,1389.6
4605.036646,22571,302.4
3939.00637,60021,882.871945
8104.43256,58172,141.532926
4165.252177,58299,504.0
14065.30235,25275,214.247114
21991.61598,80807,132.139111
7590.913301,52348,312.0
8018.503854,58843,200.490816
3554.845264,58557,55.510526
3945.588049,0,933.212749
2915.614781,86599,350.4
5554.826011,52984,167.667603
5329.128301,0,345.6
5502.726803,0,345.6
7606.70898,47778,173.80879
27789.69235,33806,395.729716
5971.313496,52018,374.4
2248.449633,24910,347.857619
10745.97948,39135,436.8
7223.689647,0,465.6
9384.475767,0,957.6
5709.225202,0,410.409376
4983.897914,28726,468.0
13561.4335,0,585.6
7218.375778,45356,462.043003
5160.251878,87050,619.2
13115.40751,20705,237.264543
29874.74493,52651,451.2
20237.15039,55270,302.4
2580.849899,46900,316.8
39561.07502,60500,770.475631
8186.095915,43877,414.713588
4767.687852,0,345.6
8474.634723,58488,350.4
4723.449803,29193,292.8
10484.91535,61108,49.451117
3304.758268,23931,456.0
5002.093264,0,504.0
7607.001877,0,638.414994
2802.621642,34628,132.517983
7455.361568,74089,648.690215
21766.83059,0,1550.596808
7316.650059,30493,108.09413
7443.83286,89285,243.547316
3086.722253,92147,278.4815
6727.617003,39428,72.32926
20266.49877,21542,494.4
5264.642009,0,135.888306
8564.772996,23506,813.6
8086.011196,70811,141.654965
4705.589393,0,555.457674
4273.587765,82214,239.143671
5908.7518,71401,287.332253
41787.90343,46587,571.2
10633.50496,80046,260.627146
5450.573438,76389,262.00129
7035.763363,77235,310.160362
8203.221246,38595,415.550209
8714.922135,0,566.4
3352.943699,55359,303.331178
5017.851448,79814,31.553152
2753.159194,75277,459.743736
2619.337376,78618,225.578841
4867.378203,20123,302.4
3061.799398,88362,452.599718
3545.413177,0,835.2
3259.885006,52782,541.093963
5095.439821,0,452.295175
2397.036098,22283,572.072106
7427.501786,28848,450.596865
2510.633216,0,437.184112
2637.602689,54378,316.8
4969.35768,21827,321.6
34611.37896,20090,523.2
11618.55713,27750,1425.6
4762.591249,57135,156.921247
4879.442929,58580,292.8
4330.38602,60475,513.6
9095.049868,37937,556.8
5524.310373,70360,331.2
11836.29699,0,856.8
2588.080213,47509,93.128128
7176.591051,27071,878.4
27890.0576,46546,319.105565
7280.300642,32627,54.628741
2152.081322,0,460.379966
4334.210791,0,1065.617464
8630.696198,0,585.6
4766.940473,29177,307.2
10439.49667,88233,253.056709
3747.060981,0,549.986128
6617.139741,0,1404.0
3821.819872,79189,50.171541
2863.04871,41077,82.415457
9420.965855,47048,566.4
8767.626534,45484,532.8
4571.610619,79453,242.099049
14514.00519,88753,868.8
2588.435037,0,851.022089
6243.089247,73945,330.872532
2719.506996,14030,345.6
2719.260911,81799,326.4
4803.777507,23634,440.189611
2856.948797,0,374.4
5169.558551,56334,421.563772
4082.704584,23206,513.6
2959.950094,28140,612.0
16468.22079,0,685.12694
12779.06199,0,633.6
12168.74492,14973,828.0
6240.664762,0,712.40122
5442.744248,25884,292.274846
3551.792574,11607,313.351134
24138.05975,53691,175.97506
15415.04407,89464,1067.291208
5517.199137,60596,180.340069
13448.80973,43720,561.6
6689.022728,56980,599.000883
7222.850848,0,350.207614
4311.416903,0,482.4
4376.363592,63774,60.036683
10506.93706,61650,117.470445
8667.090494,31354,527.759702
5938.511892,44190,10.68564
15277.47796,38183,981.010879
2551.226692,79751,392.235698
4191.06163,0,535.953661
8161.1704,12266,732.050007
2784.969185,61807,104.209216
10083.48688,11828,571.479602
19363.52743,49945,50.40447
7154.094304,28204,532.089467
8779.090552,54726,1051.2
2731.39917,43386,315.353519
7429.079194,0,549.692452
2616.613903,72302,316.8
8044.872393,71391,284.000172
2534.306443,21606,340.8
10014.02955,74489,128.535182
4745.181764,50549,292.8
14040.96476,0,669.037562
14635.45158,0,667.2
3885.456401,0,504.0
5107.163002,35625,288.572108
9384.654502,25370,556.8
5007.672425,51523,297.6
49423.79557,85058,595.369784
8558.927723,0,615.562164
4892.628631,27005,311.84034
5365.93282,62808,211.515893
5163.838813,88692,253.193647
38055.20953,0,552.0
7403.447336,19064,136.248799
6051.637445,0,633.6
7229.329257,60345,36.105928
3300.607083,59592,161.231812
5505.167392,15648,413.269261
4334.064096,23904,590.4
4349.104278,90893,700.004018
4882.073243,0,475.2
10114.98621,74001,224.265232
5259.709581,28447,321.6
4013.945512,56586,121.928014
6285.019179,0,825.6
4518.782768,19186,297.6
17738.2012,65348,134.120531
6265.343299,0,481.025786
12168.64405,0,30.989755
3618.432755,0,475.2
6474.826466,0,436.8
5575.198201,18892,106.814987
32144.64957,19066,494.4
8223.164916,95102,94.338814
7462.926263,70263,7.345946
9031.214859,0,650.52179
7028.940001,18120,302.4
7406.882612,38169,71.678412
7582.113842,64801,268.471802
10719.08467,86036,501.26513
3721.390713,0,862.49778
3528.044252,31278,441.6
17085.41462,20053,9.832575
11955.39598,71587,133.103003
6366.225775,44368,384.0
4669.22664,76157,556.8
9100.731403,59183,542.4
14663.19646,91015,119.062347
7529.863445,52774,78.452298
2647.519741,37876,300.056383
8072.245595,57938,282.458203
7644.684144,26526,523.701824
2485.109896,76608,91.229768
13144.49101,0,931.2
3129.110699,48056,374.4
8349.523082,45428,487.273964
3241.588659,89196,41.182611
6925.182046,88893,72.86746
5098.854489,0,609.046345
2885.407442,92722,28.126402
5979.724161,57693,547.2
5416.413581,53249,343.340361
2345.129694,26304,302.4
12556.95366,0,504.0
2839.298304,71460,93.951709
5595.389905,74454,340.8
3979.718986,96413,560.045764
10925.82157,98542,432.0
5669.974517,43416,336.0
5168.152276,81182,307.2
2760.476712,79065,290.886242
10382.50368,11721,560.91624
3816.408655,82414,30.423443
11172.49931,14533,302.4
2456.816127,0,525.6
7480.713618,52513,91.244938
2659.70565,0,420.041981
4626.801093,79487,547.2
12157.32992,57449,494.4
4792.509792,20181,316.8
2821.352024,73339,244.401453
17441.6378,80969,1041.6
4202.663699,74057,632.244063
7851.349465,32225,316.8
8932.317753,60909,412.106287
5059.987477,70999,305.603239
11196.01927,75457,151.572213
4430.572112,24059,537.6
10330.43794,56480,384.695536
9918.69966,37586,153.489143
5876.373894,97026,97.417808
2734.439188,54010,331.2
3694.14876,87485,441.6
9521.676094,74583,161.210468
4377.532789,0,460.8
6431.736287,21238,456.0
6722.701247,0,669.6
2397.036098,22283,572.072106
2393.813375,58237,273.691831
2359.423599,19864,352.394515
4080.81891,57283,337.95778
26999.68099,0,622.88852
10914.20446,71656,61.915326
3445.86241,0,590.626396
6625.28717,41460,398.4
20067.40315,85165,384.31404
3871.778009,0,799.2
4171.300175,36723,580.091966
6689.022728,56980,599.000883
9009.219409,32260,601.124657
4974.801539,75644,467.803638
2506.197852,92056,89.398794
4967.544169,28524,297.6
1918.1197,0,439.2
3146.037899,28089,411.856297
5963.174005,87020,331.116399
2860.747385,27907,406.439436
2857.11061,91811,333.7925
7630.346461,0,799.2
5715.787663,69451,230.241775
5113.899098,92427,126.049033
5070.227097,0,331.2
12036.62051,44428,499.2
8679.79601,55842,703.118925
4911.458509,52796,297.6
17429.87777,41775,104.672657
2396.219292,0,433.160284
5671.927479,34974,315.160937
14413.37774,56457,138.460771
5217.513287,39854,261.930545
2363.295991,27839,312.0
4655.605831,88240,561.6
35692.17157,0,1123.212014
10248.89802,52693,619.2
6897.505859,65337,830.4
5010.37931,64014,295.871784
4250.282624,0,292.8
10208.92761,35482,619.2
4961.574919,20951,312.0
4476.81416,0,297.6
2755.221411,39393,405.883346
8271.906799,62912,168.358644
5927.389227,33561,235.316581
8548.30415,53055,537.6
21283.6362,0,302.4
6446.706674,55037,481.823284
4484.254754,0,463.382118
30286.68586,27587,241.141192
13840.16012,29658,571.2
5391.775844,63633,374.024077
3847.352801,23459,185.070399
6369.262355,34498,398.4
5316.7566,28559,427.242973
5124.218174,73740,229.272206
4151.551337,0,900.0
2594.905944,25925,660.587577
5763.265424,31725,177.234
18370.57004,49659,1684.8
21923.12272,81197,94.731199
10546.65545,43922,108.701381
8388.717011,87123,118.468275
7188.607263,0,278.574142
3238.929524,68745,473.613006
10960.93667,29815,76.175672
2660.931663,53333,22.945038
2004.350666,0,316.8
15483.52986,24661,1961.162049
8940.579278,95351,406.48025
5083.789524,62088,73.258034
9031.214859,0,650.52179
32098.32209,31503,504.0
22332.43946,49078,484.013411
8560.162384,28120,537.6
7714.623619,0,763.2
2936.993695,44369,362.276183
5112.104787,15131,321.6
5119.901412,26890,312.0
2494.869528,45855,0.887629
23594.6802,76358,86.461582
5656.203464,45586,203.42306
15673.13621,43267,453.073096
8509.453945,0,590.4
6418.24871,46648,123.576765
3055.70113,42406,108.871857
5746.05593,50798,64.977867
23594.6802,76358,86.461582
6005.847375,13528,412.8
5028.839465,0,80.753763
3409.677392,85023,408.0
4348.139173,0,675.661163
8337.194193,74460,331.2
2346.675378,22932,297.6
4991.035369,54189,29.035528
2879.505701,42247,355.2
3482.038245,0,726.132858
8216.391903,0,983.127481
3155.45562,36706,488.296267
5292.202092,67899,316.8
6553.943457,0,365.820487
7618.442045,41900,170.496071
24610.78085,72786,363.845631
3142.81161,60108,507.060901
32021.40422,31433,635.020091
5096.700181,27940,27.66775
4889.609695,51246,817.692013
5112.570311,56587,312.0
2725.322949,45025,452.271771
9780.852337,0,950.4
15042.57658,22799,912.0
5308.291752,82601,186.387874
19160.98994,22705,1294.700423
3324.551776,0,441.6
3791.549972,41212,405.443681
7600.034998,0,504.0
6950.100195,21687,603.100479
4605.036646,22571,302.4
5864.381825,72032,438.149129
15374.18296,42570,587.409205
3230.576665,62873,207.75186
9294.54951,21370,105.181202
2504.871709,66081,42.029731
7081.690974,93854,417.6
9560.049227,19429,683.45551
6756.062791,46879,324.944098
5290.666331,36791,326.4
8391.133455,40211,710.740743
21151.2328,48642,92.307736
9264.32766,69063,552.0
2853.600347,87455,329.238904
6245.443568,80101,442.9167
2129.063055,0,292.8
14789.61805,51817,712.833284
5324.38786,31561,326.4
2862.729074,64640,327.912134
8614.686004,64220,48.782626
4931.503095,33580,315.326222
4642.020128,0,770.254285
21423.63723,0,312.0
4858.067125,0,482.4
5261.101863,43318,48.936563
3274.037562,83869,348.186032
6134.38779,43875,289.468771
3690.698916,59016,441.6
2776.772734,70793,62.625841
10972.06778,24164,657.6
4177.666255,29133,499.2
5838.89915,81082,281.295903
6462.22199,0,312.0
5109.50079,21277,316.8
8278.716567,16924,1084.8
8682.234653,10540,552.0
9415.901707,0,1361.993232
3230.576665,62873,207.75186
17019.1929,98623,1012.8
2647.519741,37876,300.056383
12883.11573,77469,757.170246
20930.05217,30535,94.142294
4814.350556,0,482.4
4836.892172,39310,93.181865
18745.39592,27229,475.2
17367.52612,41418,537.6
9012.922138,67840,83.240006
5871.607022,0,871.055266
5926.729379,23091,460.8
5453.709172,69468,302.733593
9106.867749,74143,547.2
5013.136429,65165,604.8
6672.05628,50537,60.005031
6521.368813,72608,393.6
13024.22378,26312,565.837664
2748.800067,56900,304.115627
2803.59608,60707,327.061103
7231.000788,67276,181.804443
8329.286254,30865,21.261834
4626.801093,79487,547.2
6265.343299,0,481.025786
4504.16329,0,135.851316
11533.47722,41098,250.058657
5349.996572,89158,272.195232
2855.687705,99612,336.0
6601.611299,0,2306.508397
3470.177816,94885,170.532133
5895.106386,78352,152.365482
5065.935608,43460,302.4
41787.90343,46587,571.2
4882.286714,21236,131.262395
3837.615029,0,117.229971
2154.073997,0,312.0
5049.118385,0,457.169818
13869.92705,28432,612.300581
5213.3743,65167,628.8
4911.115538,33700,274.114843
7751.855026,0,756.0
25464.82059,13663,465.6
9472.956706,0,628.8
5926.957452,0,403.2
8470.043225,0,479.312226
8675.993821,65933,379.951464
18205.67367,0,614.4
2618.326183,28663,430.604489
3349.639274,78092,344.015386
5979.724161,57693,547.2
16301.9676,19614,574.024018
7882.987485,23235,587.656629
7748.811,79528,175.429028
15860.03591,0,46.098963
2279.696801,23253,292.8
15272.79977,40571,361.788917
5498.753121,60668,553.699596
5743.403321,61776,343.278996
3942.917284,38820,547.619785
2503.603127,47285,302.4
4558.592305,0,446.4
67907.2705,78310,151.711475
2396.672304,26222,297.6
5568.947534,0,407.440238
7334.517166,83926,124.447153
7150.111338,24124,436.8
12023.75062,28879,763.2
4018.88493,0,544.250322
4770.550911,12964,362.774545
29297.33082,0,1251.042795
27929.96441,88105,412.8
2899.922473,66524,238.517525
2331.325089,27398,326.4
8561.561976,37759,518.4
11280.72641,45743,673.780804
2764.024716,54183,336.0
2580.849899,46900,316.8
10856.01489,59803,22.75546
4150.836913,53787,666.092015
16979.79757,35095,525.6
5028.739297,0,216.196521
64618.75715,0,1562.4
41103.24183,30845,556.8
22658.53652,23665,404.817249
7013.436657,92107,16.37296
8658.863813,62464,400.181882
5214.342348,69991,4.619402
4334.064096,23904,590.4
3731.504584,0,460.8
22242.51659,83894,82.019005
12280.76661,88340,489.6
13024.13012,0,900.0
7488.785177,39602,307.2
2300.691547,25905,302.4
30081.36783,24626,225.971279
3745.374656,59732,135.626867
13246.56841,36898,811.2
5008.275979,92864,96.338144
2396.219292,0,433.160284
5146.898635,93752,154.713524
6540.204626,21156,111.836561
7159.806745,67206,76.289123
6087.302608,85654,46.20341
9772.736775,59325,81.599332
6005.847375,13528,412.8
6811.576281,0,302.4
16350.13061,0,1452.213743
3580.261881,75333,289.236063
5821.128509,61108,23.773332
2839.56968,27083,525.6
10097.19837,68997,206.926432
2674.227315,33451,337.219884
4515.445404,21500,39.292196
7998.347343,26487,602.431489
2809.766683,74713,336.0
4748.794301,0,504.0
5272.518472,85607,67.647131
6712.294021,44891,74.803791
8188.976576,89061,565.267705
14429.89284,0,962.159318
4376.363592,63774,60.036683
3713.803592,93308,441.6
7590.050089,10375,316.8
2795.735679,85950,47.70723
8640.753192,33402,71.053011
2624.896858,18129,340.8
4815.020779,0,711.8026
4460.418492,0,312.0
6047.02516,20396,364.8
8221.870429,13376,774.714929
6798.272436,32517,451.2
12817.41348,28651,302.272725
5219.886414,64964,286.967405
6140.242989,34112,369.6
3756.63877,0,718.383
7356.559341,81145,321.060571
32725.2974,39894,411.077415
7057.463184,52447,61.585668
11005.02349,0,496.8
5563.771927,35398,340.8
7451.479991,26239,312.0
5181.054467,0,336.0
12584.00638,83013,155.125923
13057.01188,0,1833.182529
17776.82267,86205,1070.4
2757.383982,50414,331.2
7535.42519,37496,312.0
2826.804029,24224,511.2
7326.544855,62338,4.216231
6633.137616,63483,85.073541
2485.886754,0,504.0
8598.185237,38113,203.640251
8586.801328,38676,146.124719
2417.777032,20200,312.0
2693.663643,29038,56.351667
7179.22522,23179,436.8
10629.33736,56598,92.966783
2710.918992,0,547.2
7724.052993,46988,294.762659
3508.569533,20978,1176.2788
2241.108638,0,453.6
33279.77231,59130,436.533172
5348.30258,31572,292.434826
5251.152281,0,345.6
4686.807406,32646,464.99983
7148.331333,51791,422.960234
5028.575209,70828,297.6
2415.415525,40903,409.88696
7545.548643,0,631.108223
5264.425866,24031,316.8
4474.48438,84927,537.6
21578.86035,0,510.976913
2902.622439,23893,186.292275
10876.4794,71255,138.633681
4413.285858,37697,38.403843
12504.49422,33746,508.8
7462.926263,70263,7.345946
4690.793868,43367,1026.741926
2943.045259,0,388.8
5003.336664,0,445.19869
13466.92071,11432,571.2
3386.186515,67249,33.894695
5503.440723,76839,326.4
25807.063,71210,1027.2
4739.34663,49447,762.007253
15777.88702,98713,289.894293
2619.865336,26094,2.028223
15445.66166,26990,297.864823
3355.528168,46644,150.688024
2874.08847,33462,112.425578
2846.645431,66880,340.8
23813.52051,88680,201.762191
5313.467001,0,568.8
3730.144916,75132,446.4
9031.214859,0,650.52179
5931.28489,56617,355.2
9429.080755,75638,108.69654
7613.049819,24982,523.2
3313.014405,40348,26.314753
7317.014254,24083,340.453606
2665.737082,81538,272.844816
3230.576665,62873,207.75186
17367.27409,66245,181.501424
10595.81033,0,734.4
5999.380228,26303,956.589903
17006.00256,58620,340.8
3954.344534,18375,535.080276
3589.372361,30944,348.216284
7329.777554,59630,888.0
7380.570445,53957,61.554272
7472.672033,44385,465.6
8500.12195,0,856.8
19357.79964,25561,983.374985
5846.114411,85956,510.381882
2231.786517,0,311.404068
4864.527356,37406,1134.960471
4594.292826,39053,547.2
3044.003202,24475,604.8
2759.978287,92296,331.2
11064.29047,29484,446.4
7555.828789,0,820.8
7469.557777,48088,134.828318
4920.492369,21366,302.4
12298.6863,17101,542.4
4630.363287,0,460.8
4636.54647,26802,316.8
20467.71796,89025,179.251604
3792.829528,0,748.8
17526.17908,52228,1056.0
4715.469193,0,694.357961
2288.763508,0,344.288189
5670.132321,83086,320.486645
7228.993348,53214,436.8
11009.13049,51643,1358.4
5639.941974,73168,425.800112
11196.46002,0,2145.6
12840.43291,0,648.0
8828.380695,61246,159.239518
13268.79263,32762,326.926833
3728.874098,0,496.8
4983.114656,0,957.6
13727.79972,0,604.8
8343.751519,64127,72.862304
7191.831645,0,308.54976
13759.14695,16794,460.8
9788.713108,31930,37.699658
3360.44356,74918,314.246507
4887.794108,70742,211.68058
7582.113842,64801,268.471802
2516.213745,48829,300.312635
3571.34607,73853,427.2
9868.595441,0,712.8
5375.821564,66844,104.977375
4254.620669,11904,292.8
3061.052283,56869,269.406119
2414.770722,0,482.4
4526.52638,0,326.4
5635.294733,59325,229.686659
8254.698836,0,552.0
7320.070571,0,806.4
3933.813993,25927,674.973614
2433.089468,0,493.055291
5706.955563,83073,10.42277
2585.444463,0,350.4
2659.70565,0,420.041981
5310.861767,0,345.6
5874.820212,35301,128.643975
8579.889155,21829,532.8
8903.966435,15142,792.609747
8149.769437,0,340.8
2570.162134,58498,321.6
2585.56013,64592,307.2
2844.849804,80306,340.8
4633.550875,29105,272.612048
6678.899026,47137,161.640052
2222.865016,0,446.4
8522.759016,0,723.786607
25082.1789,0,1000.850446
3479.260311,66711,366.381387
7851.582939,48943,105.068788
2509.508795,0,511.2
2854.26694,34807,472.043042
8879.790017,52583,528.20086
8392.618913,0,617.396701
5279.478432,92589,312.0
8272.330818,96689,37.802583
7662.429999,0,525.6
4899.977003,76594,832.453791
4508.862933,83777,377.354191
3094.320237,20954,534.501024
4383.150505,84491,156.282093
2530.705137,89451,61.769564
8291.659086,85132,501.134524
8164.31273,11193,820.8
2337.35182,28806,292.8
9002.409572,76184,532.8
5389.499465,66429,57.712985
2721.585434,43278,326.4
6005.847375,13528,412.8
5555.830205,74015,471.443077
5470.060561,54507,702.990032
15610.90065,0,439.352186
2616.613903,72302,316.8
4681.52815,14606,439.772868
4890.1093,0,689.282166
7457.344801,43406,897.6
22185.88045,60426,133.284622
5305.087084,26334,340.8
9470.624437,22514,203.469143
3548.148767,76114,422.4
2451.535793,48791,69.794432
8652.652451,65605,377.781658
2535.223185,69259,362.51794
4314.065657,0,460.8
6731.050335,0,446.4
7779.588181,90969,190.751345
2805.286098,50180,360.499075
5251.968272,41991,88.382536
8044.872393,71391,284.000172
4250.282624,0,292.8
13891.67638,70725,336.0
2725.356404,36650,56.60333
4779.893422,54194,112.268583
4808.957973,23554,142.459804
8658.863813,62464,400.181882
9215.541928,71888,552.0
5068.426258,80846,227.183015
4879.713235,0,321.6
13466.92071,11432,571.2
13306.18451,39017,592.85751
7350.182328,0,777.6
4822.436037,73769,121.654567
3554.845264,58557,55.510526
3135.579831,0,707.264022
57520.50151,48367,772.8
2515.411468,39718,366.531664
7247.495684,0,460.8
4878.950256,43358,400.294938
2971.919417,83873,218.374041
11302.60169,22361,530.667993
7996.597066,70061,699.517349
7411.813055,0,525.6
3179.474225,65742,277.360797
22658.53652,23665,404.817249
3774.861293,66457,456.0
8224.770259,82634,324.097433
2563.582441,0,331.2
2393.915369,0,425.266308
2453.570794,29735,331.2
5143.878519,61417,206.01822
7378.510732,0,756.0
2574.198807,43846,125.52458
22315.05787,0,482.4
2430.484375,33775,292.8
6160.999344,96988,369.6
7912.132168,0,820.8
5534.821886,81945,47.451832
2382.672856,0,27.031485
6991.248087,19019,1003.050834
2885.328202,62579,326.242099
41787.90343,46587,571.2
2848.564466,0,583.2
8123.023295,0,561.6
9661.103686,0,648.0
4488.134688,0,758.460636
4561.27302,29327,627.898468
11546.17372,81081,206.211089
3788.814643,0,763.2
13502.63148,57222,297.187468
8563.968057,91147,50.473675
2913.475108,76638,435.189747
7540.584824,29697,147.128736
6950.532764,0,301.402778
7255.137772,67352,560.947563
4334.064096,23904,590.4
6307.497245,0,422.4
5904.847853,89953,274.165887
4794.481412,20862,326.4
9180.154161,47663,103.702555
8355.512557,49564,661.608936
13869.92705,28432,612.300581
13452.1928,32356,428.490681
16798.85832,55269,340.8
8273.111579,0,509.513764
7408.836056,76771,91.674854
4349.30875,75648,112.660916
4744.967459,20698,248.422693
17208.05642,29734,649.83837
8673.587,43963,528.0
2497.910013,29465,302.4
32069.87526,24851,604.289428
3312.253233,0,770.4
10828.37347,11033,511.120131
12128.36511,20495,292.8
5505.687336,95766,162.557048
6715.342541,0,655.073317
2836.677371,61029,114.429816
3561.595726,0,504.0
6552.399896,56188,175.972039
2833.980142,94812,121.025058
5099.513147,0,336.0
9415.527031,55338,556.8
3644.833554,82477,432.0
2927.516316,20852,383.789732
9227.945752,0,296.637382
3148.42409,0,544.217453
3063.114594,0,456.0
3417.953745,72460,370.018108
23594.6802,76358,86.461582
7519.133631,96306,185.355353
3969.433177,49544,0.769185
4874.0748,0,609.323227
7261.615478,0,727.2
8005.964669,63357,565.508572
2996.139865,0,590.4
4175.945269,23060,731.350857
8491.858636,27781,340.8
2402.172069,43246,52.435202
4775.475851,14254,595.2
4235.183999,60334,111.164747
5107.163002,35625,288.572108
13167.60512,54684,302.137164
2520.301352,56228,276.877348
5189.289582,82166,643.2
2893.313855,30406,350.4
3985.547406,75007,668.773522
2414.638309,79271,232.753598
18688.30707,0,364.8
16589.71237,59414,65.022258
23331.829,44719,316.8
4699.034135,0,291.744204
2395.57,21986,333.696228
8861.482361,58480,542.4
8936.823519,37520,163.576763
7340.496505,50165,129.999138
26453.93512,42961,398.4
6342.473656,86687,274.159702
6560.815344,0,41.617367
6687.593818,23772,100.652984
3681.253483,0,354.939043
2555.535685,18241,151.991098
2373.795076,0,312.0
2732.652352,86650,323.865715
4703.71858,0,1554.089517
19259.84494,35973,763.2
3844.569357,26262,465.6
4683.443348,25187,580.8
5174.081063,88081,82.483947
2655.864573,83460,443.44552
5615.073509,19949,355.2
3161.171297,0,897.379535
7575.647415,0,784.8
3985.398895,77739,428.563553
9706.375239,23649,535.606632
7736.654606,68980,464.038577
4179.488639,60010,494.4
5759.011129,30968,45.425684
4165.396419,0,556.8
2632.552578,99841,312.0
3885.456401,0,504.0
8161.944953,32967,504.0
13024.13012,0,900.0
14137.23043,31794,571.2
3700.678124,36710,676.8
5511.033294,36267,263.454037
5169.49937,12430,350.4
6044.020038,93715,532.8
4349.30875,75648,112.660916
9688.129179,24584,279.706613
5528.212807,36088,345.6
7894.5005,21723,748.8
5935.815989,63833,199.460544
4520.339327,0,304.156333
3219.146148,45892,388.8
5935.572179,90263,355.2
2322.572562,0,453.6
11692.00974,40548,470.4
10175.2441,0,831.340966
2513.971107,50450,302.4
2897.779107,0,612.0
5515.246935,75963,102.147789
3469.836978,32714,513.041633
6907.554242,42790,290.057111
3647.24611,20694,451.2
3265.156348,25820,393.6
2514.282096,24744,312.0
4462.997006,0,350.4
4570.673702,27538,285.843893
2752.65503,81280,308.349562
2188.655055,0,321.6
2710.149379,0,350.4
14754.35923,26486,614.4
10759.40004,0,465.6
12357.11512,0,1953.87972
5033.390798,68331,302.4
2370.618948,0,511.2
11236.31135,21636,213.587367
12476.64759,0,871.2
14641.51818,0,1386.870718
4731.844073,0,307.2
10620.49148,35601,249.803437
13478.8,0,1425.6
8873.201307,28558,797.558033
5260.921627,60101,1.332349
2792.009458,22426,528.391284
10018.66117,30720,778.463303
7180.270931,34161,892.8
3012.039703,42987,128.490137
4236.814353,0,292.8
5283.362834,80928,538.545218
5395.091602,86640,65.457366
6913.566525,26714,307.2
2619.337376,78618,225.578841
8390.122077,0,732.340362
13727.79972,0,604.8
4482.015107,62977,552.0
2827.55957,0,568.8
5584.961718,19724,345.6
7568.85152,27558,312.0
9664.330983,86054,115.166422
6480.681366,42846,286.142521
8707.619537,57107,528.0
9048.983447,0,571.2
2615.852084,54314,282.770894
4878.829713,29950,292.8
10793.75704,24195,360.269404
5528.080912,0,388.819919
4605.87485,47481,556.8
8343.412804,63354,508.8
13009.24125,57591,316.8
7486.019078,0,340.8
9547.71004,34919,277.871312
8110.704417,76879,487.102627
7379.456823,61584,205.294927
6612.617859,28792,1166.603776
7452.233634,0,504.0
2686.535218,26713,142.695319
4470.181084,0,928.8
10348.01348,34244,417.6
11790.49617,25251,316.8
4566.123651,0,326.4
5905.971667,59848,131.614733
7492.055949,39815,91.391245
3427.154407,58840,73.27252
5181.620895,97131,307.2
4686.469674,58089,566.4
2710.12066,0,340.8
4313.34397,0,656.57161
4755.36505,21808,571.2
36516.0456,89771,432.409662
7792.067056,36776,240.186527
2549.998419,31213,312.0
7521.282545,0,987.293841
11510.36033,0,439.2
7999.251628,0,513.6
7927.182997,32555,86.912677
21123.1166,0,496.8
2453.570794,29735,331.2
2981.549197,80590,97.928632
5110.755667,22565,633.6
5351.853544,54817,209.504391
9015.819465,0,42.642554
5903.612641,55393,2.173552
8852.734284,0,597.6
13333.38849,75634,432.805382
8658.863813,62464,400.181882
4871.15057,72648,120.850664
5279.198664,77167,137.086695
6689.022728,56980,599.000883
5244.550942,27444,313.931213
6688.857444,57289,562.224942
8408.308374,84091,380.560266
2052.948967,0,806.180375
10592.58753,59590,460.266881
2913.493264,89672,309.568636
5243.446345,96535,271.074379
14191.59699,25575,561.6
9426.384787,38910,20.209679
4521.190551,39426,412.884282
3579.023825,28304,655.2
6285.15476,52210,384.0
7844.252972,0,273.945412
8283.843281,94851,190.998822
2436.397813,0,399.0564
2538.62632,18608,340.8
7304.395148,41025,20.374393
32474.76977,71449,734.4
6674.455913,92653,456.519419
33473.34946,33190,508.8
6459.640942,24290,393.6
4605.036646,22571,302.4
5686.743252,26409,475.166267
6608.165971,21616,944.854655
7158.530736,36463,441.6
10179.71704,14290,1300.8
5052.381573,34645,220.446667
5201.357604,67001,463.425687
8632.783576,96200,513.6
